3-fnn-dataset-glove-glove6B300d-particular.csv;0.8343469700284402;0.5318216107691132;0.8937257227765968;0.8343469700284402;0.5406909184996613;0.9777742654114521;0.8343469700284402;0.8149381483916202;0.8343469700284402;15171262500;1571011900
3-fnn-dataset-glove-glove6B300d-particular.csv;0.807985123605338;0.5189767172475599;0.8775230046755889;0.807985123605338;0.5382031562108363;0.9789426254293272;0.807985123605338;0.8316839248943647;0.807985123605338;13198598400;1786886300
3-fnn-dataset-glove-glove6B300d-particular.csv;0.8143035288455229;0.5228040479375149;0.8814728424028276;0.8143035288455228;0.5393142158281623;0.9789790480510595;0.8143035288455228;0.8337057453296746;0.8143035288455228;15177806600;1827000600
3-fnn-dataset-glove-glove6B300d-particular.csv;0.8241046621015555;0.5308218705887724;0.8875509352150046;0.8241046621015555;0.5424964670749283;0.9795803069388263;0.8241046621015555;0.8482156688642692;0.8241046621015555;13151505200;1752168900
3-fnn-dataset-glove-glove6B300d-particular.csv;0.8331838368811394;0.5333150061011572;0.8930675769143581;0.8331838368811394;0.5420095465318011;0.9784979099627551;0.8331838368811394;0.8287801345368255;0.8331838368811394;15445292400;1754016000
3-fnn-dataset-glove-glove6B300d-particular.csv;0.8154849154433481;0.5215450354806814;0.8821868783232005;0.8154849154433481;0.5381247498504133;0.9783139688621705;0.8154849154433481;0.8208770101361451;0.8154849154433481;15022542500;1882563200
3-fnn-dataset-glove-glove6B300d-particular.csv;0.836093548316524;0.5356587851142457;0.8948289653453264;0.836093548316524;0.5429283891250448;0.9785778219071359;0.836093548316524;0.8314797644132672;0.836093548316524;12803969000;1760542800
3-fnn-dataset-glove-glove6B300d-particular.csv;0.8256579667024;0.5308470316115549;0.8884783903331447;0.8256579667024;0.5421185896301025;0.9792165210723512;0.8256579667024;0.8418111386271575;0.8256579667024;15113800800;1747031200
3-fnn-dataset-glove-glove6B300d-particular.csv;0.8398346058763045;0.5392130555517586;0.8971171791843539;0.8398346058763044;0.5444935530885244;0.9788825768558617;0.8398346058763044;0.8384176384436268;0.8398346058763044;11036971800;1441965400
3-fnn-dataset-glove-glove6B300d-particular.csv;0.8367936292633836;0.5384702071270915;0.8952909646987457;0.8367936292633836;0.5447060029318028;0.9792831147824825;0.8367936292633836;0.8458109693393788;0.8367936292633836;14998925200;1768587900
