3-gnb-dataset-word2vec-particular.csv;0.7499931059206354;0.48429450718342026;0.8373309679512787;0.7499931059206354;0.5263349398312036;0.969030394200974;0.7499931059206354;0.7236685356647965;0.7499931059206354;62002900;177994800;15080;36263
3-gnb-dataset-word2vec-particular.csv;0.7482282216032871;0.4814159589056862;0.8361774869283123;0.7482282216032871;0.5246223051008541;0.9681281043918242;0.7482282216032871;0.7093830381589474;0.7482282216032871;66968100;179024500;15080;36263
3-gnb-dataset-word2vec-particular.csv;0.7495518848412983;0.48058138208025947;0.8370613528789002;0.7495518848412983;0.523607884235276;0.9674745846589783;0.7495518848412983;0.6995875539555951;0.7495518848412983;65990800;183975000;15080;36263
3-gnb-dataset-word2vec-particular.csv;0.744919063508259;0.4776602006129658;0.8340019166865892;0.7449190635082591;0.5226688971540655;0.9671563778317839;0.7449190635082591;0.6937252832500513;0.7449190635082591;66006300;182015500;15080;36263
3-gnb-dataset-word2vec-particular.csv;0.7451672503653861;0.47761967903092084;0.8341676427563558;0.7451672503653862;0.5225675846700486;0.9670857114714374;0.7451672503653862;0.6926886501061077;0.7451672503653862;63999400;183996800;15080;36263
3-gnb-dataset-word2vec-particular.csv;0.7450017924606347;0.4795520661909076;0.8340419412020482;0.7450017924606348;0.524104562077064;0.9679910714498949;0.7450017924606348;0.7065679497304509;0.7450017924606348;66965600;185001400;15080;36263
3-gnb-dataset-word2vec-particular.csv;0.7453808394462523;0.4809216866301024;0.8343036075550091;0.7453808394462523;0.5250696521632164;0.9685901832092629;0.7453808394462523;0.7153045923856216;0.7453808394462523;60978300;182992100;15081;36262
3-gnb-dataset-word2vec-particular.csv;0.7474766973691468;0.48059924517508185;0.8357034486754061;0.7474766973691468;0.524222140506694;0.9679854797966246;0.7474766973691468;0.7064740636716231;0.7474766973691468;61994400;174001600;15081;36262
3-gnb-dataset-word2vec-particular.csv;0.7479730847719376;0.4827972156234897;0.8359973796377366;0.7479730847719376;0.525758985862268;0.9688036299699594;0.7479730847719376;0.719725458671677;0.7479730847719376;70040000;196950200;15081;36262
3-gnb-dataset-word2vec-particular.csv;0.7473939661353484;0.48232177368921597;0.8356151567459849;0.7473939661353483;0.5255581168867307;0.9687172556583452;0.7473939661353483;0.7182653762225354;0.7473939661353483;61027900;175995200;15081;36262
