exp1-fnn-dataset-glove-glove42B300d-particular.csv;0.8459086078639746;0.8458791928721173;0.8458791928721173;0.8459086078639745;0.8461728855510536;0.8461728855510536;0.8459086078639745;0.8459086078639745;0.8459086078639745;13854425400
exp1-fnn-dataset-glove-glove42B300d-particular.csv;0.8443145589798086;0.8442174016834688;0.8442174016834689;0.8443145589798087;0.8451756650273076;0.8451756650273076;0.8443145589798087;0.8443145589798087;0.8443145589798087;13749386700
exp1-fnn-dataset-glove-glove42B300d-particular.csv;0.834662413609782;0.8346622266903363;0.8346623201500591;0.834662413609782;0.8346628409406944;0.8346626984970569;0.834662413609782;0.8346620842471792;0.834662413609782;13810348800
exp1-fnn-dataset-glove-glove42B300d-particular.csv;0.849016480595428;0.849016437922536;0.849016480595428;0.849016480595428;0.849016437922536;0.849016480595428;0.849016480595428;0.849016437922536;0.849016480595428;13581649200
exp1-fnn-dataset-glove-glove42B300d-particular.csv;0.847953216374269;0.8479459535239198;0.8479453948431237;0.847953216374269;0.8480287394923776;0.8480315366448999;0.847953216374269;0.8479571302597961;0.847953216374269;13764042800
exp1-fnn-dataset-glove-glove42B300d-particular.csv;0.847953216374269;0.8478134674922599;0.847811015757488;0.847953216374269;0.8492749939289679;0.8492864876468349;0.847953216374269;0.8479695661021548;0.847953216374269;16637081700
exp1-fnn-dataset-glove-glove42B300d-particular.csv;0.8442317916002126;0.8442317916002126;0.8442317916002127;0.8442317916002127;0.8442320302077917;0.8442322688153706;0.8442317916002127;0.8442320302077917;0.8442317916002127;18696373900
exp1-fnn-dataset-glove-glove42B300d-particular.csv;0.8543328017012228;0.8543258435858532;0.8543253083462095;0.8543328017012227;0.8544096395351204;0.8544124853808204;0.8543328017012227;0.8543367173898297;0.8543328017012227;13328952400
exp1-fnn-dataset-glove-glove42B300d-particular.csv;0.8421052631578947;0.8420338289089315;0.8420320430527074;0.8421052631578947;0.8427522935779816;0.8427602816078592;0.8421052631578947;0.8421168064756823;0.8421052631578947;13442851100
exp1-fnn-dataset-glove-glove42B300d-particular.csv;0.8575225943646996;0.8575215876382367;0.8575213862929442;0.8575225943646996;0.8575363760726278;0.8575376289551668;0.8575225943646996;0.8575242498925996;0.8575225943646996;13481970600
