exp1-gnb-dataset-glove-glove840B300d-particular.csv;0.7948996201844818;0.7945026795764594;0.7944977790751258;0.7948996201844818;0.7972487300004747;0.7972631417171372;0.7948996201844818;0.794923701248996;0.7948996201844818;68023400
exp1-gnb-dataset-glove-glove840B300d-particular.csv;0.7753662506782419;0.774817257157428;0.7748232900532611;0.7753662506782419;0.7780211469585194;0.7780064790232692;0.7753662506782419;0.7753396878334169;0.7753662506782419;62999600
exp1-gnb-dataset-glove-glove840B300d-particular.csv;0.8029315960912052;0.8023606902771165;0.8023606902771164;0.8029315960912052;0.8064727350794332;0.8064727350794332;0.8029315960912052;0.8029315960912052;0.8029315960912052;59999700
exp1-gnb-dataset-glove-glove840B300d-particular.csv;0.7980456026058632;0.7973228145231515;0.7973228145231516;0.7980456026058632;0.802358693091237;0.8023586930912371;0.7980456026058632;0.7980456026058632;0.7980456026058632;59999400
exp1-gnb-dataset-glove-glove840B300d-particular.csv;0.7942453854505972;0.7937195562469805;0.7937195562469805;0.7942453854505972;0.7972765343166681;0.7972765343166681;0.7942453854505972;0.7942453854505972;0.7942453854505972;61002900
exp1-gnb-dataset-glove-glove840B300d-particular.csv;0.7757871878393051;0.7751636961716302;0.7751636961716303;0.7757871878393051;0.778880634024453;0.7788806340244531;0.7757871878393051;0.7757871878393051;0.7757871878393051;63970000
exp1-gnb-dataset-glove-glove840B300d-particular.csv;0.7866449511400652;0.785949421323093;0.785949421323093;0.7866449511400652;0.7904196766425868;0.7904196766425867;0.7866449511400652;0.7866449511400652;0.7866449511400652;61963700
exp1-gnb-dataset-glove-glove840B300d-particular.csv;0.768729641693811;0.7678404055896386;0.7678404055896386;0.7687296416938111;0.7729109422983675;0.7729109422983675;0.7687296416938111;0.7687296416938111;0.7687296416938111;67027500
exp1-gnb-dataset-glove-glove840B300d-particular.csv;0.7828447339847991;0.7823921973071921;0.782392197307192;0.7828447339847991;0.7852172827618182;0.7852172827618182;0.7828447339847991;0.7828447339847991;0.7828447339847991;70000400
exp1-gnb-dataset-glove-glove840B300d-particular.csv;0.8045602605863192;0.8040715024375831;0.8040715024375831;0.8045602605863192;0.8076298826950488;0.8076298826950488;0.8045602605863192;0.8045602605863192;0.8045602605863192;60000700
