1-fnn-rnn-dataset-fasttext-crawl-300d-2M-subword-particular.csv;0.5994037401752642;0.5046561883530029;0.6193737542127309;0.5994037401752642;0.4642929953958583;0.6964981031730277;0.5994037401752642;0.6878699654319915;0.5994037401752642;41095219000;8017001300
1-fnn-rnn-dataset-fasttext-crawl-300d-2M-subword-particular.csv;0.5888878850844701;0.5106398237387507;0.6049923289825596;0.5888878850844701;0.4636075471881695;0.6782822455495547;0.5888878850844701;0.6786163930437351;0.5888878850844701;38184987800;7343012800
1-fnn-rnn-dataset-fasttext-crawl-300d-2M-subword-particular.csv;0.614310235793658;0.5253044795532211;0.6266321570690815;0.614310235793658;0.47605795653388616;0.6819570333033417;0.614310235793658;0.6946569380060165;0.614310235793658;53862233900;8541009400
1-fnn-rnn-dataset-fasttext-crawl-300d-2M-subword-particular.csv;0.5922124853193603;0.5036334315199898;0.6128641011557859;0.5922124853193603;0.46078822434950956;0.687874353106215;0.5922124853193603;0.6815134274738758;0.5922124853193603;39229040200;8108999400
1-fnn-rnn-dataset-fasttext-crawl-300d-2M-subword-particular.csv;0.5905682536814527;0.5052653998553587;0.6055762036843197;0.5905682536814527;0.46050524343739513;0.6741057556551602;0.5905682536814527;0.6860085984619106;0.5905682536814527;47391967000;8388012900
1-fnn-rnn-dataset-fasttext-crawl-300d-2M-subword-particular.csv;0.6034149426325774;0.5126955124126691;0.6221344594817309;0.6034149426325774;0.46993913602238213;0.6892886762770492;0.6034149426325774;0.6884604777256054;0.6034149426325774;50453968700;8817009000
1-fnn-rnn-dataset-fasttext-crawl-300d-2M-subword-particular.csv;0.5818411780648658;0.4983780635113871;0.6051809877344632;0.5818411780648658;0.45619012274274023;0.6860849549838725;0.5818411780648658;0.6841639482396447;0.5818411780648658;45191030900;11141999200
1-fnn-rnn-dataset-fasttext-crawl-300d-2M-subword-particular.csv;0.5811907128015178;0.4943048123848857;0.6055292108097139;0.5811907128015178;0.4593124746348826;0.7011932274582849;0.5811907128015178;0.6890881826196542;0.5811907128015178;36580992100;9611000700
1-fnn-rnn-dataset-fasttext-crawl-300d-2M-subword-particular.csv;0.5727346643779926;0.48483043813230503;0.5937701956750902;0.5727346643779926;0.4581789081454021;0.6859855537689341;0.5727346643779926;0.6613101328778367;0.5727346643779926;44780799800;7425516400
1-fnn-rnn-dataset-fasttext-crawl-300d-2M-subword-particular.csv;0.6118529225765652;0.5232204552513555;0.6298205850686285;0.6118529225765652;0.47717327312113206;0.6947561775629137;0.6118529225765652;0.6973041015109039;0.6118529225765652;48106916200;8669056400
