1-svm-dataset-fasttext-crawl-300d-2M-particular.csv;0.5874923093626724;0.4354302476931172;0.6137081917078264;0.5874923093626724;0.4098216061516485;0.6831452173993418;0.5874923093626724;0.5745065416573354;0.5874923093626724;58088003400;122669001700;11556;55262
1-svm-dataset-fasttext-crawl-300d-2M-particular.csv;0.587727552386812;0.43854520452019524;0.6139630070719146;0.587727552386812;0.41224406969760513;0.6849977524666979;0.587727552386812;0.5873836631132743;0.587727552386812;57782999000;121218006100;11556;55262
1-svm-dataset-fasttext-crawl-300d-2M-particular.csv;0.5895009228764794;0.43740321327527193;0.6163866407609031;0.5895009228764794;0.4124980194650151;0.6874545365643996;0.5895009228764794;0.5782259850490193;0.5895009228764794;57995994000;128336109400;11556;55262
1-svm-dataset-fasttext-crawl-300d-2M-particular.csv;0.588017082262676;0.4357177915034815;0.6143181754595085;0.588017082262676;0.4099705140436523;0.6837951311140946;0.588017082262676;0.5763367987686904;0.588017082262676;59301976600;127074582300;11556;55262
1-svm-dataset-fasttext-crawl-300d-2M-particular.csv;0.5868589627592197;0.4351680986035957;0.6129796401490808;0.5868589627592197;0.40943962934424866;0.6830358584821358;0.5868589627592197;0.5763168688632055;0.5868589627592197;60271572900;131114788200;11556;55262
1-svm-dataset-fasttext-crawl-300d-2M-particular.csv;0.5878361260902609;0.4354681700236933;0.6145261967379138;0.5878361260902609;0.4106894956726072;0.6846054616258929;0.5878361260902609;0.5781638677723688;0.5878361260902609;59365097700;128874029000;11556;55262
1-svm-dataset-fasttext-crawl-300d-2M-particular.csv;0.588089464731642;0.43629360552908353;0.6145316700029828;0.588089464731642;0.41082049839693785;0.6844977134322465;0.588089464731642;0.576664090205678;0.588089464731642;59156611000;127631814400;11556;55262
1-svm-dataset-fasttext-crawl-300d-2M-particular.csv;0.5892113930006152;0.43726585190138056;0.6159043266294629;0.5892113930006152;0.41229486481977057;0.6863087671067984;0.5892113930006152;0.5829670487185002;0.5892113930006152;59689969800;127376341200;11556;55262
1-svm-dataset-fasttext-crawl-300d-2M-particular.csv;0.5885418551626797;0.43814657003689955;0.6149266368409695;0.5885418551626797;0.41222902448235715;0.6848363541445981;0.5885418551626797;0.5805189823854989;0.5885418551626797;59338965900;126790613500;11556;55262
1-svm-dataset-fasttext-crawl-300d-2M-particular.csv;0.5878904129419854;0.4353621348164113;0.6145200607039599;0.5878904129419854;0.41029574815167613;0.6845356316311942;0.5878904129419854;0.5745856280486754;0.5878904129419854;59646895000;128882415700;11556;55262
